146.5,163.67320796750673,77.42926625821883,93.5,121.25,184.18824291596712,237.3930323029316,256.5,290.5,261,229.75,174.5,180.5,300,300,279,268.25,256,279.5,280.5,259.5,253.75,243.5,258
298,300,162.50135900096666,190.41065377693178,259.6103404600885,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,278.5,262.25,253.75,252.25
283.25,300,141.5,177.8525852986387,232,300,300,300,300,300,300,300,300,300,300,300,300,300,300,288.75,270,251.5,252.25,296.77100355791794
296.50737037682336,300,129,148,150.5,275.0054351510917,300,300,300,300,300,300,300,300,300,300,300,300,282,262.5,231,201.5,192.5,196.25
217.99105724370867,274.75,300,300,300,300,300,300,300,300,300,300,300,300,300,265,228,207,179.5,155.5,126.5,102,84,78
88,105,136.90549632266337,191.62703125939464,247.75,300,300,300,300,300,300,300,247,223.5,183.5,155,139,123.5,107.5,94,83,70.5,62.5,60.5
66.5,73.5,97.5,135.6298891045438,205.5,265.5,239.61249754679943,300,300,300,300,300,244,210.5,175.5,156.5,135.5,128.5,121,118,117.5,117,116.5,125.5
