286.6303842513313,300,242.7973152417885,300,300,300,300,300,300,300,300,300,274.0112250666406,280.6939019939931,287.11044653492456,277.7930522443635,290.3495005507719,268.9700126033028,292.34265525363037,300,300,300,300,300
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,298.05468313951405,300,300,300,300
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,278.5030491011598,276.3119387127618,292.8506862573153,293.04067201640964,300,300
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,294.2087927229958,286.9907009892022,272.7806927028629,257.343762498768,245.20139429016663,231.15198541776397,221.0238291658727,262.41195017360434,300
300,300,300,300,300,300,300,300,300,300,300,300,300,293.48504811068295,234.8376380090133,229.49640257998155,235.91920477504996,217.07857535429923,195.67623625397493,161.6036481890792,141.7159204522066,132.86980581154603,125.32272792453148,132.99794582632273
151.30469811100207,190.950829034355,239.43451990598925,300,300,300,300,300,300,300,300,300,300,261.1051914106465,218.73103551483183,214.71898703228445,191.66156692388265,175.86244694336887,164.10890370037853,143.2112990108851,123.99843728702984,110.69744492277934,103.49873310987694,106.2172198381974
118.97448114525058,124.4308436670899,182.7678167814504,263.34829237993114,300,300,300,300,300,300,300,300,300,300,241.8660518921337,219.68534736549782,201.1724894868958,190.99844671573183,179.47572161582067,180.31044126226575,188.61397969706235,196.1258783117895,222.92229085338374,239.02893258778454
